station_name;uf;date;precipitation_mm;temperature_c
MIRANTE;SP;21/08/2019;.2;15.7
MIRANTE;SP;22/08/2019;0;15.2
MIRANTE;SP;23/08/2019;0;15.7
MIRANTE;SP;24/08/2019;.4;14.8
MIRANTE;SP;25/08/2019;.2;15.1
MIRANTE;SP;26/08/2019;0;17
MIRANTE;SP;27/08/2019;0;17.6
MIRANTE;SP;28/08/2019;0;17.8
MIRANTE;SP;29/08/2019;0;18.4
MIRANTE;SP;30/08/2019;0;21.4
MIRANTE;SP;31/08/2019;0;23
MIRANTE;SP;01/09/2019;11.2;17.3
MIRANTE;SP;02/09/2019;37.6;16.7
MIRANTE;SP;03/09/2019;0;17.6
MIRANTE;SP;04/09/2019;14;16.3
MIRANTE;SP;05/09/2019;.4;13.9
MIRANTE;SP;06/09/2019;3.4;14.6
MIRANTE;SP;07/09/2019;3.2;20.2
MIRANTE;SP;08/09/2019;0;23.6
MIRANTE;SP;09/09/2019;0;24.7
MIRANTE;SP;10/09/2019;0;25.9
MIRANTE;SP;11/09/2019;0;26.7
MIRANTE;SP;12/09/2019;0;27.7
MIRANTE;SP;13/09/2019;0;19.1
MIRANTE;SP;14/09/2019;0;19.8
MIRANTE;SP;15/09/2019;0;22.7
MIRANTE;SP;16/09/2019;0;26.1
MIRANTE;SP;17/09/2019;0;26.7
MIRANTE;SP;18/09/2019;0;26.4
MIRANTE;SP;19/09/2019;0;21.7
MIRANTE;SP;20/09/2019;.6;22.4
MIRANTE;SP;21/09/2019;1.8;17.1
MIRANTE;SP;22/09/2019;0;16.5
MIRANTE;SP;23/09/2019;0;14
MIRANTE;SP;24/09/2019;0;16.2
MIRANTE;SP;25/09/2019;.2;16.3
MIRANTE;SP;26/09/2019;4;16.5
MIRANTE;SP;27/09/2019;0;17.1
MIRANTE;SP;28/09/2019;.2;15.8
MIRANTE;SP;29/09/2019;0;17.8
MIRANTE;SP;30/09/2019;0;19.2
MIRANTE;SP;01/10/2019;0;22.2
MIRANTE;SP;02/10/2019;0;25.2
MIRANTE;SP;03/10/2019;0;21.9
MIRANTE;SP;04/10/2019;0;21.5
MIRANTE;SP;05/10/2019;0;24
MIRANTE;SP;06/10/2019;0;20
MIRANTE;SP;07/10/2019;5;18
MIRANTE;SP;08/10/2019;0;17.5
MIRANTE;SP;09/10/2019;5.8;17.8
MIRANTE;SP;10/10/2019;0;20.5
MIRANTE;SP;11/10/2019;0;22.3
MIRANTE;SP;12/10/2019;0;25.4
MIRANTE;SP;13/10/2019;0;27.1
MIRANTE;SP;14/10/2019;0;24.9
MIRANTE;SP;15/10/2019;0;21
MIRANTE;SP;16/10/2019;.2;21.1
MIRANTE;SP;17/10/2019;0;22.7
MIRANTE;SP;18/10/2019;0;24
MIRANTE;SP;19/10/2019;0;22.7
MIRANTE;SP;20/10/2019;.4;17
MIRANTE;SP;21/10/2019;.2;16.9
MIRANTE;SP;22/10/2019;.8;19.8
MIRANTE;SP;23/10/2019;0;20.2
MIRANTE;SP;24/10/2019;0;21.2
MIRANTE;SP;25/10/2019;0;22.4
MIRANTE;SP;26/10/2019;0;22
MIRANTE;SP;27/10/2019;0;26
MIRANTE;SP;28/10/2019;33.4;25.2
MIRANTE;SP;29/10/2019;0;25.7
MIRANTE;SP;30/10/2019;0;26.5
MIRANTE;SP;31/10/2019;0;23.9
MIRANTE;SP;01/11/2019;0;22.7
MIRANTE;SP;02/11/2019;0;23.7
MIRANTE;SP;03/11/2019;0;26.5
MIRANTE;SP;04/11/2019;0;27.2
MIRANTE;SP;05/11/2019;6.8;24.1
MIRANTE;SP;06/11/2019;31;19.2
MIRANTE;SP;07/11/2019;0;19.6
MIRANTE;SP;08/11/2019;0;20.4
MIRANTE;SP;09/11/2019;8.2;22
MIRANTE;SP;10/11/2019;0;22
MIRANTE;SP;11/11/2019;.2;20.6
MIRANTE;SP;12/11/2019;0;19.9
MIRANTE;SP;13/11/2019;0;21.2
MIRANTE;SP;14/11/2019;13.6;22.3
MIRANTE;SP;15/11/2019;20.4;19.3
MIRANTE;SP;16/11/2019;.8;18.6
MIRANTE;SP;17/11/2019;0;18.7
MIRANTE;SP;18/11/2019;0;18.9
MIRANTE;SP;19/11/2019;0;20.7
MIRANTE;SP;20/11/2019;0;21.6
MIRANTE;SP;21/11/2019;0;22.8
MIRANTE;SP;22/11/2019;0;24.2
MIRANTE;SP;23/11/2019;0;23
MIRANTE;SP;24/11/2019;.8;17
MIRANTE;SP;25/11/2019;0;17.7
MIRANTE;SP;26/11/2019;0;21
MIRANTE;SP;27/11/2019;0;22.9
MIRANTE;SP;28/11/2019;25.2;19
MIRANTE;SP;29/11/2019;4;18.5
MIRANTE;SP;30/11/2019;0;22.3
MIRANTE;SP;01/12/2019;1.4;23.7
MIRANTE;SP;02/12/2019;.6;18.5
MIRANTE;SP;03/12/2019;0;18
MIRANTE;SP;04/12/2019;0;21.8
MIRANTE;SP;05/12/2019;9;23.4
MIRANTE;SP;06/12/2019;6.4;20.2
MIRANTE;SP;07/12/2019;0;21
MIRANTE;SP;08/12/2019;0;21
MIRANTE;SP;09/12/2019;0;21.3
MIRANTE;SP;10/12/2019;6.2;21.3
MIRANTE;SP;11/12/2019;39.4;21
MIRANTE;SP;12/12/2019;13.8;22.3
MIRANTE;SP;13/12/2019;0;23
MIRANTE;SP;14/12/2019;26.2;22.3
MIRANTE;SP;15/12/2019;43.8;24.7
MIRANTE;SP;16/12/2019;0;26.5
MIRANTE;SP;17/12/2019;0;24.3
MIRANTE;SP;18/12/2019;11.4;20.7
MIRANTE;SP;19/12/2019;2;20.8
MIRANTE;SP;20/12/2019;0;23.1
MIRANTE;SP;21/12/2019;.2;24.3
MIRANTE;SP;22/12/2019;.4;23.4
MIRANTE;SP;23/12/2019;5;21.7
MIRANTE;SP;24/12/2019;94.2;21.9
MIRANTE;SP;25/12/2019;0;23.6
MIRANTE;SP;26/12/2019;0;23.3
MIRANTE;SP;27/12/2019;0;22.8
MIRANTE;SP;28/12/2019;0;24.1
MIRANTE;SP;29/12/2019;0;24
MIRANTE;SP;30/12/2019;0;23.5
MIRANTE;SP;31/12/2019;0;24.3
MIRANTE;SP;01/01/2020;.2;25.4
MIRANTE;SP;02/01/2020;20.6;22.6
MIRANTE;SP;03/01/2020;26.6;20.7
MIRANTE;SP;04/01/2020;0;20.7
MIRANTE;SP;05/01/2020;13.4;21.1
MIRANTE;SP;06/01/2020;18;23.4
MIRANTE;SP;07/01/2020;0;26
MIRANTE;SP;08/01/2020;14.2;23.9
MIRANTE;SP;09/01/2020;56.4;24.2
MIRANTE;SP;10/01/2020;1.6;25.9
MIRANTE;SP;11/01/2020;0;26.7
MIRANTE;SP;12/01/2020;0;23.9
MIRANTE;SP;13/01/2020;17.2;22.2
MIRANTE;SP;14/01/2020;.2;22
MIRANTE;SP;15/01/2020;0;24.7
MIRANTE;SP;16/01/2020;0;25.5
MIRANTE;SP;17/01/2020;84.6;19.9
MIRANTE;SP;18/01/2020;2.8;19.8
MIRANTE;SP;19/01/2020;0;21.1
MIRANTE;SP;20/01/2020;0;21.4
MIRANTE;SP;21/01/2020;0;21
MIRANTE;SP;22/01/2020;0;20.9
MIRANTE;SP;23/01/2020;2.6;19.4
MIRANTE;SP;24/01/2020;3;19.4
MIRANTE;SP;25/01/2020;2.6;20.9
MIRANTE;SP;26/01/2020;0;23.2
MIRANTE;SP;27/01/2020;0;24.9
MIRANTE;SP;28/01/2020;0;24.5
MIRANTE;SP;29/01/2020;9.4;25.2
MIRANTE;SP;30/01/2020;0;25
MIRANTE;SP;31/01/2020;6;24.5
MIRANTE;SP;01/02/2020;4.6;23.2
MIRANTE;SP;02/02/2020;57.4;22.5
MIRANTE;SP;03/02/2020;59.4;20.9
MIRANTE;SP;04/02/2020;16.6;21.9
MIRANTE;SP;05/02/2020;.8;23.1
MIRANTE;SP;06/02/2020;13.8;22.1
MIRANTE;SP;07/02/2020;26.8;23.2
MIRANTE;SP;08/02/2020;0;24.2
MIRANTE;SP;09/02/2020;0;24
MIRANTE;SP;10/02/2020;121.8;20
MIRANTE;SP;11/02/2020;40.8;18.2
MIRANTE;SP;12/02/2020;1;18.4
MIRANTE;SP;13/02/2020;1;20.7
MIRANTE;SP;14/02/2020;2.8;21.3
MIRANTE;SP;15/02/2020;0;23.4
MIRANTE;SP;16/02/2020;0;24
MIRANTE;SP;17/02/2020;7;24.2
MIRANTE;SP;18/02/2020;12.4;25.3
MIRANTE;SP;19/02/2020;20.8;25
MIRANTE;SP;20/02/2020;2.8;24.7
MIRANTE;SP;21/02/2020;2.2;22
MIRANTE;SP;22/02/2020;3.6;19.2
MIRANTE;SP;23/02/2020;.8;18.7
MIRANTE;SP;24/02/2020;0;20.5
MIRANTE;SP;25/02/2020;19.8;22.7
MIRANTE;SP;26/02/2020;22.4;22
MIRANTE;SP;27/02/2020;42.8;18
MIRANTE;SP;28/02/2020;0;18
MIRANTE;SP;29/02/2020;12.4;20.3
MIRANTE;SP;01/03/2020;.6;19.2
MIRANTE;SP;02/03/2020;1.2;19.4
MIRANTE;SP;03/03/2020;25.6;18.6
MIRANTE;SP;04/03/2020;.6;19.2
MIRANTE;SP;05/03/2020;.2;19.9
MIRANTE;SP;06/03/2020;0;19.8
MIRANTE;SP;07/03/2020;0;20.1
MIRANTE;SP;08/03/2020;0;19.4
MIRANTE;SP;09/03/2020;5.4;21.8
MIRANTE;SP;10/03/2020;0;22.6
MIRANTE;SP;11/03/2020;0;22.5
MIRANTE;SP;12/03/2020;0;22.6
MIRANTE;SP;13/03/2020;0;22.7
MIRANTE;SP;14/03/2020;0;23.7
MIRANTE;SP;15/03/2020;0;24.8
MIRANTE;SP;16/03/2020;3;24.8
MIRANTE;SP;17/03/2020;10.4;23.4
MIRANTE;SP;18/03/2020;0;24.1
MIRANTE;SP;19/03/2020;4;24.6
MIRANTE;SP;20/03/2020;.6;22.9
MIRANTE;SP;21/03/2020;1.6;20.4
MIRANTE;SP;22/03/2020;.4;20.6
MIRANTE;SP;23/03/2020;.4;20.3
MIRANTE;SP;24/03/2020;0;19.9
MIRANTE;SP;25/03/2020;0;19.6
MIRANTE;SP;26/03/2020;0;19.9
MIRANTE;SP;27/03/2020;0;20.4
MIRANTE;SP;28/03/2020;0;22
MIRANTE;SP;29/03/2020;0;21.9
MIRANTE;SP;30/03/2020;15.4;21.9
MIRANTE;SP;31/03/2020;0;21.7
MIRANTE;SP;01/04/2020;0;21.8
MIRANTE;SP;02/04/2020;0;24.3
MIRANTE;SP;03/04/2020;6.8;23.5
MIRANTE;SP;04/04/2020;0;20.2
MIRANTE;SP;05/04/2020;0;20.7
MIRANTE;SP;06/04/2020;0;23.1
MIRANTE;SP;07/04/2020;.2;21.3
MIRANTE;SP;08/04/2020;.4;18.2
MIRANTE;SP;09/04/2020;0;17.9
MIRANTE;SP;10/04/2020;0;18.3
MIRANTE;SP;11/04/2020;0;18.1
MIRANTE;SP;12/04/2020;0;18.9
MIRANTE;SP;13/04/2020;0;18.8
MIRANTE;SP;14/04/2020;0;19.5
MIRANTE;SP;15/04/2020;0;20.4
MIRANTE;SP;16/04/2020;0;20.3
MIRANTE;SP;17/04/2020;0;17.7
MIRANTE;SP;18/04/2020;0;17.9
MIRANTE;SP;19/04/2020;0;18.9
MIRANTE;SP;20/04/2020;0;19.2
MIRANTE;SP;21/04/2020;0;19.5
MIRANTE;SP;22/04/2020;0;19
MIRANTE;SP;23/04/2020;0;19.5
MIRANTE;SP;24/04/2020;0;20.6
MIRANTE;SP;25/04/2020;0;21.3
MIRANTE;SP;26/04/2020;0;21.4
MIRANTE;SP;27/04/2020;0;19.8
MIRANTE;SP;28/04/2020;0;20.4
MIRANTE;SP;29/04/2020;0;20.7
MIRANTE;SP;30/04/2020;0;21.7
MIRANTE;SP;01/05/2020;0;21.4
MIRANTE;SP;02/05/2020;0;20.4
MIRANTE;SP;03/05/2020;.8;17.6
MIRANTE;SP;04/05/2020;0;17.6
MIRANTE;SP;05/05/2020;.2;19.5
MIRANTE;SP;06/05/2020;0;20.8
MIRANTE;SP;07/05/2020;6.2;14.2
MIRANTE;SP;08/05/2020;0;15.4
MIRANTE;SP;09/05/2020;0;17
MIRANTE;SP;10/05/2020;0;17.7
MIRANTE;SP;11/05/2020;0;18.6
MIRANTE;SP;12/05/2020;0;19.5
MIRANTE;SP;13/05/2020;0;19.8
MIRANTE;SP;14/05/2020;0;18.8
MIRANTE;SP;15/05/2020;.8;15.7
MIRANTE;SP;16/05/2020;0;17.9
MIRANTE;SP;17/05/2020;0;17.6
MIRANTE;SP;18/05/2020;.2;17.3
MIRANTE;SP;19/05/2020;0;18.5
MIRANTE;SP;20/05/2020;0;19.3
MIRANTE;SP;21/05/2020;0;19.7
MIRANTE;SP;22/05/2020;0;20.9
MIRANTE;SP;23/05/2020;2.2;19.8
MIRANTE;SP;24/05/2020;.4;13.6
MIRANTE;SP;25/05/2020;0;14.3
MIRANTE;SP;26/05/2020;0;14.7
MIRANTE;SP;27/05/2020;0;15.6
MIRANTE;SP;28/05/2020;0;14.4
MIRANTE;SP;29/05/2020;.2;15.7
MIRANTE;SP;30/05/2020;0;18
MIRANTE;SP;31/05/2020;0;17.9
MIRANTE;SP;01/06/2020;0;18.9
MIRANTE;SP;02/06/2020;0;16.6
MIRANTE;SP;03/06/2020;1.4;17.4
MIRANTE;SP;04/06/2020;0;18.4
MIRANTE;SP;05/06/2020;1.6;18.9
MIRANTE;SP;06/06/2020;.4;20.1
MIRANTE;SP;07/06/2020;29;20.4
MIRANTE;SP;08/06/2020;0;21.4
MIRANTE;SP;09/06/2020;0;21
MIRANTE;SP;10/06/2020;.4;22.2
MIRANTE;SP;11/06/2020;0;23.5
MIRANTE;SP;12/06/2020;0;22.6
MIRANTE;SP;13/06/2020;0;22.3
MIRANTE;SP;14/06/2020;.6;16.8
MIRANTE;SP;15/06/2020;.2;17.1
MIRANTE;SP;16/06/2020;0;17.5
MIRANTE;SP;17/06/2020;0;18.6
MIRANTE;SP;18/06/2020;0;18.4
MIRANTE;SP;19/06/2020;0;20.4
MIRANTE;SP;20/06/2020;0;21.4
MIRANTE;SP;21/06/2020;0;21.4
MIRANTE;SP;22/06/2020;0;21
MIRANTE;SP;23/06/2020;0;19.4
MIRANTE;SP;24/06/2020;0;19.9
MIRANTE;SP;25/06/2020;0;21.2
MIRANTE;SP;26/06/2020;4.6;17.9
MIRANTE;SP;27/06/2020;89.6;14.6
MIRANTE;SP;28/06/2020;24.2;14.3
MIRANTE;SP;29/06/2020;.4;15.5
MIRANTE;SP;30/06/2020;0;18.4
MIRANTE;SP;01/07/2020;.2;18.5
MIRANTE;SP;02/07/2020;0;14.5
MIRANTE;SP;03/07/2020;0;13.7
MIRANTE;SP;04/07/2020;0;16.4
MIRANTE;SP;05/07/2020;0;18.5
MIRANTE;SP;06/07/2020;0;20.4
MIRANTE;SP;07/07/2020;0;21
MIRANTE;SP;08/07/2020;0;22.1
MIRANTE;SP;09/07/2020;.6;19.5
MIRANTE;SP;10/07/2020;.2;15.8
MIRANTE;SP;11/07/2020;0;19.3
MIRANTE;SP;12/07/2020;0;21.1
MIRANTE;SP;13/07/2020;0;22.9
MIRANTE;SP;14/07/2020;0;18
MIRANTE;SP;15/07/2020;0;14.3
MIRANTE;SP;16/07/2020;0;15.4
MIRANTE;SP;17/07/2020;0;17.4
MIRANTE;SP;18/07/2020;0;19
MIRANTE;SP;19/07/2020;0;18.6
MIRANTE;SP;20/07/2020;0;19.1
MIRANTE;SP;21/07/2020;0;19.8
MIRANTE;SP;22/07/2020;0;20.1
MIRANTE;SP;23/07/2020;0;20.1
MIRANTE;SP;24/07/2020;0;20
MIRANTE;SP;25/07/2020;0;21.4
MIRANTE;SP;26/07/2020;0;17.5
MIRANTE;SP;27/07/2020;0;19.9
MIRANTE;SP;28/07/2020;0;21.8
MIRANTE;SP;29/07/2020;0;16.3
MIRANTE;SP;30/07/2020;11.6;14.2
MIRANTE;SP;31/07/2020;0;15.7
MIRANTE;SP;01/08/2020;0;16.9
MIRANTE;SP;02/08/2020;0;16.9
MIRANTE;SP;03/08/2020;0;16.7
MIRANTE;SP;04/08/2020;0;16.1
MIRANTE;SP;05/08/2020;0;16.3
MIRANTE;SP;06/08/2020;.2;16.7
MIRANTE;SP;07/08/2020;0;17.3
MIRANTE;SP;08/08/2020;.2;17.9
MIRANTE;SP;09/08/2020;0;18.7
MIRANTE;SP;10/08/2020;0;19.9
MIRANTE;SP;11/08/2020;0;20.5
MIRANTE;SP;12/08/2020;0;20.3
MIRANTE;SP;13/08/2020;0;21.7
MIRANTE;SP;14/08/2020;0;22.7
MIRANTE;SP;15/08/2020;0;20
MIRANTE;SP;16/08/2020;3.2;17.9
MIRANTE;SP;17/08/2020;12;17.9
MIRANTE;SP;18/08/2020;13;17
MIRANTE;SP;19/08/2020;11.2;18.1
MIRANTE;SP;20/08/2020;.2;15.2
MIRANTE;SP;21/08/2020;10.8;10.5
MIRANTE;SP;22/08/2020;13.2;10.2
MIRANTE;SP;23/08/2020;2;12.7
MIRANTE;SP;24/08/2020;0;13.9
MIRANTE;SP;25/08/2020;0;13.6
MIRANTE;SP;26/08/2020;0;14.6
MIRANTE;SP;27/08/2020;.2;17.7
MIRANTE;SP;28/08/2020;0;20.3
MIRANTE;SP;29/08/2020;0;22.7
MIRANTE;SP;30/08/2020;0;23.7
MIRANTE;SP;31/08/2020;0;19.5
MIRANTE;SP;01/09/2020;0;19.3
MIRANTE;SP;02/09/2020;0;19.7
MIRANTE;SP;03/09/2020;0;22.3
MIRANTE;SP;04/09/2020;0;22.7
MIRANTE;SP;05/09/2020;0;21.5
MIRANTE;SP;06/09/2020;0;23
MIRANTE;SP;07/09/2020;0;21.7
MIRANTE;SP;08/09/2020;0;20.8
MIRANTE;SP;09/09/2020;0;21.3
MIRANTE;SP;10/09/2020;0;24.9
MIRANTE;SP;11/09/2020;0;24.9
MIRANTE;SP;12/09/2020;0;27.3
MIRANTE;SP;13/09/2020;0;27
MIRANTE;SP;14/09/2020;0;25.1
MIRANTE;SP;15/09/2020;.4;17.7
MIRANTE;SP;16/09/2020;0;21.6
MIRANTE;SP;17/09/2020;0;22.7
MIRANTE;SP;18/09/2020;0;21.7
MIRANTE;SP;19/09/2020;0;24.9
MIRANTE;SP;20/09/2020;0;18.3
MIRANTE;SP;21/09/2020;.2;15.4
MIRANTE;SP;22/09/2020;12.2;14.5
MIRANTE;SP;23/09/2020;1.2;17.1
MIRANTE;SP;24/09/2020;0;19.2
MIRANTE;SP;25/09/2020;0;21
MIRANTE;SP;26/09/2020;0;23.8
MIRANTE;SP;27/09/2020;0;26.9
MIRANTE;SP;28/09/2020;0;23.6
MIRANTE;SP;29/09/2020;.6;21.5
MIRANTE;SP;30/09/2020;0;25.6
MIRANTE;SP;01/10/2020;0;27.4
MIRANTE;SP;02/10/2020;0;31
MIRANTE;SP;03/10/2020;0;24.4
MIRANTE;SP;04/10/2020;0;20.4
MIRANTE;SP;05/10/2020;0;24
MIRANTE;SP;06/10/2020;0;26.3
MIRANTE;SP;07/10/2020;0;27
MIRANTE;SP;08/10/2020;3.4;22.9
MIRANTE;SP;09/10/2020;17.8;19.2
MIRANTE;SP;10/10/2020;25.6;18.8
MIRANTE;SP;11/10/2020;0;17.6
MIRANTE;SP;12/10/2020;0;19.5
MIRANTE;SP;13/10/2020;0;22.9
MIRANTE;SP;14/10/2020;0;23.9
MIRANTE;SP;15/10/2020;1.4;18.8
MIRANTE;SP;16/10/2020;1.2;16
MIRANTE;SP;17/10/2020;.2;16.4
MIRANTE;SP;18/10/2020;0;19
MIRANTE;SP;19/10/2020;0;20.5
MIRANTE;SP;20/10/2020;41;20.7
MIRANTE;SP;21/10/2020;36.6;20.7
MIRANTE;SP;22/10/2020;0;20.5
MIRANTE;SP;23/10/2020;0;21.2
MIRANTE;SP;24/10/2020;0;21
MIRANTE;SP;25/10/2020;34;20.6
MIRANTE;SP;26/10/2020;6.6;20.9
MIRANTE;SP;27/10/2020;0;23.2
MIRANTE;SP;28/10/2020;0;25.7
MIRANTE;SP;29/10/2020;0;23.9
MIRANTE;SP;30/10/2020;7.2;17.6
MIRANTE;SP;31/10/2020;35.2;16.2
MIRANTE;SP;01/11/2020;.8;15
MIRANTE;SP;02/11/2020;.2;15.4
MIRANTE;SP;03/11/2020;0;16.2
MIRANTE;SP;04/11/2020;0;17.3
MIRANTE;SP;05/11/2020;8.6;16.8
MIRANTE;SP;06/11/2020;0;17.9
MIRANTE;SP;07/11/2020;0;19.4
MIRANTE;SP;08/11/2020;0;20.8
MIRANTE;SP;09/11/2020;0;21.5
MIRANTE;SP;10/11/2020;13.8;21.9
MIRANTE;SP;11/11/2020;7.4;22.1
MIRANTE;SP;12/11/2020;16.8;21.3
MIRANTE;SP;13/11/2020;3.6;21.9
MIRANTE;SP;14/11/2020;8;23.1
MIRANTE;SP;15/11/2020;0;25.5
MIRANTE;SP;16/11/2020;2.4;24.9
MIRANTE;SP;17/11/2020;30.2;21.4
MIRANTE;SP;18/11/2020;5.6;17.5
MIRANTE;SP;19/11/2020;31.6;16.9
MIRANTE;SP;20/11/2020;2.2;17
MIRANTE;SP;21/11/2020;0;18.5
MIRANTE;SP;22/11/2020;0;19.5
MIRANTE;SP;23/11/2020;0;20.3
MIRANTE;SP;24/11/2020;0;21.7
MIRANTE;SP;25/11/2020;0;23.8
MIRANTE;SP;26/11/2020;0;24
MIRANTE;SP;27/11/2020;3;23.8
MIRANTE;SP;28/11/2020;0;23.9
MIRANTE;SP;29/11/2020;0;24.4
MIRANTE;SP;30/11/2020;1.2;24
MIRANTE;SP;01/12/2020;8;22.6
MIRANTE;SP;02/12/2020;5;22.9
MIRANTE;SP;03/12/2020;0;24.3
MIRANTE;SP;04/12/2020;0;24.4
MIRANTE;SP;05/12/2020;0;21.7
MIRANTE;SP;06/12/2020;.4;20.5
MIRANTE;SP;07/12/2020;6.2;21.1
MIRANTE;SP;08/12/2020;10.8;21.7
MIRANTE;SP;09/12/2020;28;22
MIRANTE;SP;10/12/2020;0;22.2
MIRANTE;SP;11/12/2020;0;22.1
MIRANTE;SP;12/12/2020;18.2;23.1
MIRANTE;SP;13/12/2020;2.8;23.6
MIRANTE;SP;14/12/2020;6.8;24.2
MIRANTE;SP;15/12/2020;6;24.3
MIRANTE;SP;16/12/2020;13;23.4
MIRANTE;SP;17/12/2020;26.2;23.4
MIRANTE;SP;18/12/2020;.8;23.4
MIRANTE;SP;19/12/2020;4.4;25.8
MIRANTE;SP;20/12/2020;20.2;23.9
MIRANTE;SP;21/12/2020;40.2;24.2
MIRANTE;SP;22/12/2020;14.4;21
MIRANTE;SP;23/12/2020;0;20.1
MIRANTE;SP;24/12/2020;0;20
MIRANTE;SP;25/12/2020;.6;19.5
MIRANTE;SP;26/12/2020;0;20
MIRANTE;SP;27/12/2020;11.8;20.7
MIRANTE;SP;28/12/2020;7.4;22.2
MIRANTE;SP;29/12/2020;35.6;22.8
MIRANTE;SP;30/12/2020;6.4;24.1
MIRANTE;SP;31/12/2020;0;23.3
MIRANTE;SP;01/01/2021;5.4;21.4
MIRANTE;SP;02/01/2021;49.4;21.2
MIRANTE;SP;03/01/2021;.2;21.1
MIRANTE;SP;04/01/2021;.2;22.4
MIRANTE;SP;05/01/2021;0;24.2
MIRANTE;SP;06/01/2021;0;26.1
MIRANTE;SP;07/01/2021;1.4;25.1
MIRANTE;SP;08/01/2021;1;23.3
MIRANTE;SP;09/01/2021;.6;23
MIRANTE;SP;10/01/2021;8.2;23.3
MIRANTE;SP;11/01/2021;2.2;24.4
MIRANTE;SP;12/01/2021;6.6;23.8
MIRANTE;SP;13/01/2021;44.4;24.2
MIRANTE;SP;14/01/2021;.8;22.9
MIRANTE;SP;15/01/2021;.8;21.1
MIRANTE;SP;16/01/2021;41.4;23
MIRANTE;SP;17/01/2021;0;25
MIRANTE;SP;18/01/2021;0;25.3
MIRANTE;SP;19/01/2021;.6;23.7
MIRANTE;SP;20/01/2021;6.8;23.8
MIRANTE;SP;21/01/2021;.4;23.4
MIRANTE;SP;22/01/2021;.8;23.4
MIRANTE;SP;23/01/2021;2.6;23.3
MIRANTE;SP;24/01/2021;.2;23
MIRANTE;SP;25/01/2021;12.6;24.1
MIRANTE;SP;26/01/2021;6.2;23.9
MIRANTE;SP;27/01/2021;0;26.2
MIRANTE;SP;28/01/2021;22.2;25.5
MIRANTE;SP;29/01/2021;0;26.7
MIRANTE;SP;30/01/2021;0;27.5
MIRANTE;SP;31/01/2021;0;27.3
MIRANTE;SP;01/02/2021;0;24.4
MIRANTE;SP;02/02/2021;.8;24.2
MIRANTE;SP;03/02/2021;20.8;24.8
MIRANTE;SP;04/02/2021;0;26.2
MIRANTE;SP;05/02/2021;17.6;23.1
MIRANTE;SP;06/02/2021;2.2;21.7
MIRANTE;SP;07/02/2021;.2;20.9
MIRANTE;SP;08/02/2021;0;20.5
MIRANTE;SP;09/02/2021;0;20.9
MIRANTE;SP;10/02/2021;0;21.6
MIRANTE;SP;11/02/2021;2.8;20.4
MIRANTE;SP;12/02/2021;9.2;21.1
MIRANTE;SP;13/02/2021;14.2;20.7
MIRANTE;SP;14/02/2021;10.4;22.6
MIRANTE;SP;15/02/2021;0;24.3
MIRANTE;SP;16/02/2021;11.2;23.5
MIRANTE;SP;17/02/2021;0;22.2
MIRANTE;SP;18/02/2021;21.8;22.9
MIRANTE;SP;19/02/2021;2.4;23.2
MIRANTE;SP;20/02/2021;0;23.3
MIRANTE;SP;21/02/2021;0;23.2
MIRANTE;SP;22/02/2021;0;23.4
MIRANTE;SP;23/02/2021;0;24.7
MIRANTE;SP;24/02/2021;0;23.5
MIRANTE;SP;25/02/2021;21.6;21.3
MIRANTE;SP;26/02/2021;9;20.4
MIRANTE;SP;27/02/2021;14.2;20.9
MIRANTE;SP;28/02/2021;22.2;21.6
MIRANTE;SP;01/03/2021;20.8;23.2
MIRANTE;SP;02/03/2021;.4;23.9
MIRANTE;SP;03/03/2021;0;24.9
MIRANTE;SP;04/03/2021;0;23.8
MIRANTE;SP;05/03/2021;2.8;22.2
MIRANTE;SP;06/03/2021;30;21
MIRANTE;SP;07/03/2021;28.8;21
MIRANTE;SP;08/03/2021;4;22
MIRANTE;SP;09/03/2021;.4;22.5
MIRANTE;SP;10/03/2021;0;21.7
MIRANTE;SP;11/03/2021;0;22.4
MIRANTE;SP;12/03/2021;17.2;23.9
MIRANTE;SP;13/03/2021;0;23.8
MIRANTE;SP;14/03/2021;0;23.7
MIRANTE;SP;15/03/2021;1;23.4
MIRANTE;SP;16/03/2021;0;23.7
MIRANTE;SP;17/03/2021;0;24.6
MIRANTE;SP;18/03/2021;12;22.7
MIRANTE;SP;19/03/2021;4.2;22.3
MIRANTE;SP;20/03/2021;11.6;23.5
MIRANTE;SP;21/03/2021;0;24.6
MIRANTE;SP;22/03/2021;0;24.9
MIRANTE;SP;23/03/2021;0;24.6
MIRANTE;SP;24/03/2021;0;25
MIRANTE;SP;25/03/2021;0;24.3
MIRANTE;SP;26/03/2021;0;25
MIRANTE;SP;27/03/2021;0;25.8
MIRANTE;SP;28/03/2021;0;25.2
MIRANTE;SP;29/03/2021;.2;25.4
MIRANTE;SP;30/03/2021;.6;23.1
MIRANTE;SP;31/03/2021;4.4;20.6
MIRANTE;SP;01/04/2021;0;19.6
MIRANTE;SP;02/04/2021;1;19.9
MIRANTE;SP;03/04/2021;0;20.5
MIRANTE;SP;04/04/2021;0;20.6
MIRANTE;SP;05/04/2021;0;20.8
MIRANTE;SP;06/04/2021;0;19.3
MIRANTE;SP;07/04/2021;16.2;20.2
MIRANTE;SP;08/04/2021;0;20.5
MIRANTE;SP;09/04/2021;0;21.1
